DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1997-Q2,4996,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1997-Q3,6459,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1997-Q4,6128,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1998-Q1,9884,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1998-Q2,5628,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1998-Q3,8263,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1998-Q4,5375,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1999-Q1,8225,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1999-Q2,5633,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1999-Q3,8097,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,1999-Q4,4232,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2000-Q1,8106,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2000-Q2,4722,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2000-Q3,6991,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2000-Q4,6447,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2001-Q1,8764,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2001-Q2,4979,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2001-Q3,5940,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2001-Q4,5538,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2002-Q1,7183,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2002-Q2,3577,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2002-Q3,4465,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2002-Q4,5633,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2003-Q1,8221,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2003-Q2,5910,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2003-Q3,6689,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2003-Q4,6700,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2004-Q1,8015,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2004-Q2,5397,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2004-Q3,6971,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2004-Q4,7728,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2005-Q1,10403,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2005-Q2,6563,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2005-Q3,9152,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2005-Q4,9577,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2006-Q1,12514,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2006-Q2,8131,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2006-Q3,13451,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2006-Q4,12835,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2007-Q1,16766,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2007-Q2,12506,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2007-Q3,14637,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2007-Q4,14230,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2008-Q1,20546,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2008-Q2,16148,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2008-Q3,19882,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2008-Q4,17346,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2009-Q1,19389,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2009-Q2,11933,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2009-Q3,13105,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2009-Q4,10392,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2010-Q1,14842,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2010-Q2,12256,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2010-Q3,14570,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2010-Q4,13648,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2011-Q1,18548,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2011-Q2,15798,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2011-Q3,16203,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2011-Q4,16335,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2012-Q1,22161,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2012-Q2,17399,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2012-Q3,17369,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2012-Q4,14613,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2013-Q1,17753,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2013-Q2,11702,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2013-Q3,9341,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2013-Q4,5903,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2014-Q1,10368,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2014-Q2,5052,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2014-Q3,6434,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2014-Q4,4577,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2015-Q1,7985,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2015-Q2,4068,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2015-Q3,4837,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2015-Q4,2236,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2016-Q1,6761,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2016-Q2,1472,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2016-Q3,9011,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2016-Q4,5437,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2017-Q1,10331,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2017-Q2,6820,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2017-Q3,8962,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2017-Q4,6171,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2018-Q1,10607,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2018-Q2,7735,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2018-Q3,10426,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2018-Q4,8636,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2019-Q1,13528,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2019-Q2,10153,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2019-Q3,14875,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2019-Q4,14829,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2020-Q1,17814,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2020-Q2,7087,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2020-Q3,6491,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2020-Q4,6838,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2021-Q1,9522,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2021-Q2,8613,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2021-Q3,4286,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2021-Q4,8084,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Western Australia,Q: Quarterly,2022-Q1,11201,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1981-Q2,,NUM: Number,0: Units,u: not applicable,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1981-Q3,2570,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1981-Q4,2532,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1982-Q1,1875,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1982-Q2,721,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1982-Q3,1203,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1982-Q4,1267,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1983-Q1,1745,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1983-Q2,1387,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1983-Q3,2026,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1983-Q4,1577,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1984-Q1,1147,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1984-Q2,1488,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1984-Q3,1780,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1984-Q4,1359,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1985-Q1,1369,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1985-Q2,1874,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1985-Q3,2060,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1985-Q4,1760,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1986-Q1,928,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1986-Q2,1137,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1986-Q3,1150,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1986-Q4,1007,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1987-Q1,1197,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1987-Q2,430,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1987-Q3,937,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1987-Q4,-102,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1988-Q1,-81,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1988-Q2,67,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1988-Q3,778,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1988-Q4,732,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1989-Q1,514,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1989-Q2,129,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1989-Q3,495,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1989-Q4,423,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1990-Q1,441,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1990-Q2,1190,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1990-Q3,664,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1990-Q4,655,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1991-Q1,309,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1991-Q2,137,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1991-Q3,1223,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1991-Q4,327,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1992-Q1,1074,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1992-Q2,429,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1992-Q3,555,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1992-Q4,1319,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1993-Q1,899,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1993-Q2,389,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1993-Q3,1176,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1993-Q4,706,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1994-Q1,647,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1994-Q2,671,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1994-Q3,635,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1994-Q4,1218,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1995-Q1,1931,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1995-Q2,910,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1995-Q3,1096,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1995-Q4,2131,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1996-Q1,1030,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1996-Q2,657,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1996-Q3,1713,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1996-Q4,1113,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1997-Q1,881,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1997-Q2,1532,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1997-Q3,939,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1997-Q4,565,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1998-Q1,802,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1998-Q2,844,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1998-Q3,798,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1998-Q4,687,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1999-Q1,861,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1999-Q2,761,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1999-Q3,795,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,1999-Q4,950,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2000-Q1,547,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2000-Q2,845,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2000-Q3,667,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2000-Q4,229,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2001-Q1,744,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2001-Q2,954,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2001-Q3,252,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2001-Q4,-244,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2002-Q1,129,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2002-Q2,371,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2002-Q3,-182,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2002-Q4,-520,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2003-Q1,-481,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2003-Q2,657,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2003-Q3,56,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2003-Q4,-73,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Change Over Previous Quarter, Northern Territory,Q: Quarterly,2004-Q1,301,NUM: Number,0: Units,,
