DATAFLOW,MEASURE: Measure,ESTIMATE_TYPE: Estimate Type,SEX: Sex,SECTOR: Sector,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,CHANGE : Change Over Previous,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2004-Q4,867.7,AUD: Australian Dollars,1.54%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2005-Q2,876.7,AUD: Australian Dollars,1.04%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2005-Q4,891.3,AUD: Australian Dollars,1.67%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2006-Q2,890.5,AUD: Australian Dollars,-0.09%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2006-Q4,942,AUD: Australian Dollars,5.78%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2007-Q2,929,AUD: Australian Dollars,-1.38%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2007-Q4,930.5,AUD: Australian Dollars,0.16%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2008-Q2,932.9,AUD: Australian Dollars,0.26%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2008-Q4,988.9,AUD: Australian Dollars,6.00%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2009-Q2,1016.5,AUD: Australian Dollars,2.79%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2009-Q4,1049.2,AUD: Australian Dollars,3.22%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2010-Q2,1071.9,AUD: Australian Dollars,2.16%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2010-Q4,1101.9,AUD: Australian Dollars,2.80%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2011-Q2,1115.3,AUD: Australian Dollars,1.22%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2011-Q4,1134.6,AUD: Australian Dollars,1.73%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2012-Q2,1150.7,AUD: Australian Dollars,1.42%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2012-Q4,1228.9,AUD: Australian Dollars,6.80%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2013-Q2,1200.2,AUD: Australian Dollars,-2.34%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2013-Q4,1221.1,AUD: Australian Dollars,1.74%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2014-Q2,1234.9,AUD: Australian Dollars,1.13%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2014-Q4,1254.5,AUD: Australian Dollars,1.59%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2015-Q2,1279.6,AUD: Australian Dollars,2.00%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2015-Q4,1308.7,AUD: Australian Dollars,2.27%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2016-Q2,1304.9,AUD: Australian Dollars,-0.29%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2016-Q4,1339.4,AUD: Australian Dollars,2.64%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2017-Q2,1370.7,AUD: Australian Dollars,2.34%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2017-Q4,1402,AUD: Australian Dollars,2.28%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2018-Q2,1386.3,AUD: Australian Dollars,-1.12%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2018-Q4,1431.3,AUD: Australian Dollars,3.25%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2019-Q2,1422.5,AUD: Australian Dollars,-0.61%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2019-Q4,1470.6,AUD: Australian Dollars,3.38%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2020-Q2,1560.1,AUD: Australian Dollars,6.09%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2020-Q4,1577.9,AUD: Australian Dollars,1.14%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2021-Q2,1604.4,AUD: Australian Dollars,1.68%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2021-Q4,1651.3,AUD: Australian Dollars,2.92%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,2: Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2022-Q2,1682.6,AUD: Australian Dollars,1.90%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1994-Q4,552.1,AUD: Australian Dollars,-67.19%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1995-Q2,558.8,AUD: Australian Dollars,1.21%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1995-Q4,564.2,AUD: Australian Dollars,0.97%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1996-Q2,570.6,AUD: Australian Dollars,1.13%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1996-Q4,576.7,AUD: Australian Dollars,1.07%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1997-Q2,570.9,AUD: Australian Dollars,-1.01%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1997-Q4,597,AUD: Australian Dollars,4.57%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1998-Q2,592.5,AUD: Australian Dollars,-0.75%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1998-Q4,598.3,AUD: Australian Dollars,0.98%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1999-Q2,602.6,AUD: Australian Dollars,0.72%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,1999-Q4,603.9,AUD: Australian Dollars,0.22%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2000-Q2,618.1,AUD: Australian Dollars,2.35%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2000-Q4,618.4,AUD: Australian Dollars,0.05%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2001-Q2,633.2,AUD: Australian Dollars,2.39%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2001-Q4,651.6,AUD: Australian Dollars,2.91%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2002-Q2,680.4,AUD: Australian Dollars,4.42%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2002-Q4,695.4,AUD: Australian Dollars,2.20%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2003-Q2,724.3,AUD: Australian Dollars,4.16%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2003-Q4,748.6,AUD: Australian Dollars,3.35%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2004-Q2,733.9,AUD: Australian Dollars,-1.96%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2004-Q4,754.4,AUD: Australian Dollars,2.79%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2005-Q2,767.3,AUD: Australian Dollars,1.71%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2005-Q4,782.3,AUD: Australian Dollars,1.95%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2006-Q2,795.4,AUD: Australian Dollars,1.67%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2006-Q4,790.7,AUD: Australian Dollars,-0.59%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2007-Q2,819.6,AUD: Australian Dollars,3.65%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2007-Q4,820.8,AUD: Australian Dollars,0.15%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2008-Q2,836.3,AUD: Australian Dollars,1.89%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2008-Q4,852.1,AUD: Australian Dollars,1.89%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2009-Q2,870.3,AUD: Australian Dollars,2.14%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2009-Q4,902.6,AUD: Australian Dollars,3.71%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2010-Q2,949,AUD: Australian Dollars,5.14%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2010-Q4,963.8,AUD: Australian Dollars,1.56%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2011-Q2,967.6,AUD: Australian Dollars,0.39%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2011-Q4,997.5,AUD: Australian Dollars,3.09%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2012-Q2,999.8,AUD: Australian Dollars,0.23%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2012-Q4,1023.7,AUD: Australian Dollars,2.39%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2013-Q2,1046,AUD: Australian Dollars,2.18%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2013-Q4,1064.2,AUD: Australian Dollars,1.74%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2014-Q2,1057,AUD: Australian Dollars,-0.68%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2014-Q4,1056.8,AUD: Australian Dollars,-0.02%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2015-Q2,1055.6,AUD: Australian Dollars,-0.11%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2015-Q4,1073.7,AUD: Australian Dollars,1.71%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2016-Q2,1092.6,AUD: Australian Dollars,1.76%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2016-Q4,1111.1,AUD: Australian Dollars,1.69%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2017-Q2,1128.1,AUD: Australian Dollars,1.53%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2017-Q4,1153.8,AUD: Australian Dollars,2.28%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2018-Q2,1171.3,AUD: Australian Dollars,1.52%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2018-Q4,1190.7,AUD: Australian Dollars,1.66%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2019-Q2,1209.1,AUD: Australian Dollars,1.55%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2019-Q4,1228.4,AUD: Australian Dollars,1.60%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2020-Q2,1296.1,AUD: Australian Dollars,5.51%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2020-Q4,1283.4,AUD: Australian Dollars,-0.98%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2021-Q2,1260.9,AUD: Australian Dollars,-1.75%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2021-Q4,1294.7,AUD: Australian Dollars,2.68%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,TOT: All Industries,Original,Victoria,Q: Quarterly,2022-Q2,1295.1,AUD: Australian Dollars,0.03%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1994-Q4,665.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1995-Q2,658.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1995-Q4,684.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1996-Q2,688.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1996-Q4,686.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1997-Q2,701.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1997-Q4,723.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1998-Q2,739.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1998-Q4,727.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1999-Q2,721.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,1999-Q4,739.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2000-Q2,756.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2000-Q4,775.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2001-Q2,784.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2001-Q4,800.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2002-Q2,817.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2002-Q4,816.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2003-Q2,851.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2003-Q4,888.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2004-Q2,904.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2004-Q4,946.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2005-Q2,970,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2005-Q4,1016.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2006-Q2,1004.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2006-Q4,1068.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2007-Q2,1127.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2007-Q4,1185.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2008-Q2,1220.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2008-Q4,1281.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2009-Q2,1293.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2009-Q4,1350.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2010-Q2,1348.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2010-Q4,1414,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2011-Q2,1494.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2011-Q4,1535.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2012-Q2,1556.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2012-Q4,1613.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2013-Q2,1666.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2013-Q4,1615.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2014-Q2,1642.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2014-Q4,1681.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2015-Q2,1688.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2015-Q4,1626.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2016-Q2,1642.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2016-Q4,1630.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2017-Q2,1644.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2017-Q4,1646.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2018-Q2,1651.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,TOT: All Industries,Original,Western Australia,Q: Quarterly,2018-Q4,1632,AUD: Australian Dollars,,,
