,quarter_id,state_id,avg_earnings
4379,1446,2273,501.1
4380,1484,2273,486.8
4381,1522,2273,508.9
4382,1561,2273,500.8
4383,1598,2273,491.6
4384,1641,2273,557.7
4385,1675,2273,542.1
4386,1712,2273,565.2
4387,1751,2273,604.3
4388,1788,2273,628.4
4389,1831,2273,630.4
4390,1865,2273,630.5
4391,1902,2273,629.7
4392,1940,2273,637.7
4393,1978,2273,658.2
4394,2021,2273,675.1
4395,2055,2273,676.7
4396,2092,2273,674.1
4397,2130,2273,683.0
4398,2168,2273,723.0
4399,2211,2273,727.1
4400,2244,2273,769.5
4401,2282,2273,785.8
4402,2325,2273,801.3
4403,2359,2273,834.7
4404,2396,2273,860.6
4405,2435,2273,843.9
4406,2472,2273,845.2
4407,2515,2273,834.0
4408,2549,2273,859.7
4409,2586,2273,856.8
4410,2625,2273,864.4
4411,2662,2273,859.8
4412,2705,2273,906.2
4413,2739,2273,925.2
4414,2776,2273,944.1
4415,2815,2273,939.9
4416,2852,2273,959.5
4417,2895,2273,948.5
4418,2929,2273,958.1
4419,2966,2273,960.9
4420,3004,2273,969.8
4421,3047,2273,1019.0
4422,3085,2273,1016.1
4423,9999,2273,1052.3
4424,1028,2273,397.3
4425,1067,2273,385.5
4426,1104,2273,403.4
4427,1147,2273,389.7
4428,1181,2273,392.6
4429,1218,2273,395.1
4430,1257,2273,396.1
4431,1294,2273,396.3
4432,1337,2273,403.0
4433,1371,2273,414.9
4434,1408,2273,427.8
4435,1446,2273,421.2
4436,1484,2273,425.2
4437,1522,2273,455.0
4438,1561,2273,447.7
4439,1598,2273,439.0
4440,1641,2273,477.8
4441,1675,2273,474.0
4442,1712,2273,497.1
4443,1751,2273,531.1
4444,1788,2273,543.9
4445,1831,2273,553.1
4446,1865,2273,549.8
4447,1902,2273,564.8
4448,1940,2273,581.4
4449,1978,2273,588.6
4450,2021,2273,594.0
4451,2055,2273,604.5
4452,2092,2273,594.2
4453,2130,2273,618.4
4454,2168,2273,635.9
4455,2211,2273,671.3
4456,2244,2273,684.1
4457,2282,2273,704.6
4458,2325,2273,727.4
4459,2359,2273,742.0
4460,2396,2273,767.7
4461,2435,2273,762.8
4462,2472,2273,767.5
4463,2515,2273,758.8
4464,2549,2273,783.9
4465,2586,2273,778.6
4466,2625,2273,777.5
4467,2662,2273,770.5
4468,2705,2273,801.9
4469,2739,2273,834.1
4470,2776,2273,820.2
4471,2815,2273,839.3
4472,2852,2273,859.9
4473,2895,2273,849.1
4474,2929,2273,881.3
4475,2966,2273,915.1
4476,3004,2273,934.1
4477,3047,2273,967.2
4478,3085,2273,967.1
4479,9999,2273,990.9
4480,1028,2273,602.9
4481,1067,2273,610.3
4482,1104,2273,616.7
4483,1147,2273,623.5
4484,1181,2273,643.5
4485,1218,2273,650.7
4486,1257,2273,658.9
4487,1294,2273,663.1
4488,1337,2273,664.2
4489,1371,2273,647.7
4490,1408,2273,669.5
4491,1446,2273,681.7
4492,1484,2273,666.6
4493,1522,2273,667.2
4494,1561,2273,698.3
4495,1598,2273,691.8
4496,1641,2273,743.5
4497,1675,2273,732.8
4498,1712,2273,729.0
4499,1751,2273,758.3
4500,1788,2273,795.1
4501,1831,2273,789.9
4502,1865,2273,801.0
4503,1902,2273,809.8
4504,1940,2273,813.3
4505,1978,2273,862.2
4506,2021,2273,878.1
4507,2055,2273,872.6
4508,2092,2273,896.9
4509,2130,2273,893.7
4510,2168,2273,944.1
4511,2211,2273,947.7
4512,2244,2273,994.0
4513,2282,2273,1014.2
4514,2325,2273,1037.5
4515,2359,2273,1069.9
4516,2396,2273,1092.8
4517,2435,2273,1107.2
4518,2472,2273,1123.4
4519,2515,2273,1107.7
4520,2549,2273,1156.4
4521,2586,2273,1158.7
4522,2625,2273,1167.7
4523,2662,2273,1160.1
4524,2705,2273,1166.4
4525,2739,2273,1210.5
4526,2776,2273,1244.4
4527,2815,2273,1252.9
4528,2852,2273,1264.9
4529,2895,2273,1265.2
4530,2929,2273,1283.5
4531,2966,2273,1282.3
4532,3004,2273,1256.3
4533,3047,2273,1302.6
4534,3085,2273,1309.3
4535,9999,2273,1343.1
4536,1028,1287,437.9
4537,1067,1287,436.1
4538,1104,1287,433.2
4539,1147,1287,442.5
4540,1181,1287,443.4
4541,1218,1287,452.5
4542,1257,1287,460.9
4543,1294,1287,466.9
4544,1337,1287,470.4
4545,1371,1287,481.3
4546,1408,1287,482.1
4547,1446,1287,495.8
4548,1484,1287,499.6
4549,1522,1287,507.5
4550,1561,1287,513.1
4551,1598,1287,525.6
4552,1641,1287,537.7
4553,1675,1287,562.7
4554,1712,1287,566.1
4555,1751,1287,562.1
4556,1788,1287,566.0
4557,1831,1287,585.9
4558,1865,1287,595.2
4559,1902,1287,614.1
4560,1940,1287,615.7
4561,1978,1287,624.7
4562,2021,1287,629.6
4563,2055,1287,655.0
4564,2092,1287,679.4
4565,2130,1287,695.3
4566,2168,1287,709.4
4567,2211,1287,741.6
4568,2244,1287,760.6
4569,2282,1287,771.9
4570,2325,1287,785.0
4571,2359,1287,784.3
4572,2396,1287,818.7
4573,2435,1287,820.2
4574,2472,1287,827.3
4575,2515,1287,842.8
4576,2549,1287,843.2
4577,2586,1287,859.6
4578,2625,1287,875.0
4579,2662,1287,882.0
4580,2705,1287,902.5
4581,2739,1287,917.5
4582,2776,1287,950.5
4583,2815,1287,951.1
4584,2852,1287,976.5
4585,2895,1287,1005.7
4586,2929,1287,1014.2
4587,2966,1287,1094.4
4588,3004,1287,1075.8
4589,3047,1287,1043.0
4590,3085,1287,1064.5
4591,9999,1287,1070.3
4592,1028,1287,650.2
4593,1067,1287,665.2
4594,1104,1287,673.4
4595,1147,1287,674.1
4596,1181,1287,685.5
4597,1218,1287,673.7
4598,1257,1287,709.9
4599,1294,1287,696.5
4600,1337,1287,711.0
4601,1371,1287,710.7
4602,1408,1287,718.6
4603,1446,1287,730.5
4604,1484,1287,727.7
4605,1522,1287,749.2
4606,1561,1287,773.9
4607,1598,1287,821.1
4608,1641,1287,841.5
4609,1675,1287,869.0
4610,1712,1287,903.3
4611,1751,1287,887.7
4612,1788,1287,922.4
4613,1831,1287,932.0
4614,1865,1287,939.5
4615,1902,1287,951.6
4616,1940,1287,957.1
4617,1978,1287,988.6
4618,2021,1287,997.7
4619,2055,1287,1010.6
4620,2092,1287,1024.9
4621,2130,1287,1049.7
4622,2168,1287,1103.0
4623,2211,1287,1152.4
4624,2244,1287,1177.9
4625,2282,1287,1173.9
4626,2325,1287,1211.9
4627,2359,1287,1214.6
4628,2396,1287,1229.5
4629,2435,1287,1267.1
4630,2472,1287,1295.5
4631,2515,1287,1272.4
4632,2549,1287,1281.8
4633,2586,1287,1269.0
4634,2625,1287,1287.2
4635,2662,1287,1301.6
4636,2705,1287,1326.8
4637,2739,1287,1338.1
4638,2776,1287,1350.8
4639,2815,1287,1386.1
4640,2852,1287,1401.7
4641,2895,1287,1412.4
4642,2929,1287,1445.1
4643,2966,1287,1497.1
4644,3004,1287,1503.3
4645,3047,1287,1506.0
4646,3085,1287,1555.4
4647,9999,1287,1543.8
4648,1028,1287,623.9
4649,1067,1287,632.3
4650,1104,1287,629.2
4651,1147,1287,642.0
4652,1181,1287,656.1
4653,1218,1287,687.3
4654,1257,1287,690.5
4655,1294,1287,710.7
4656,1337,1287,722.5
4657,1371,1287,728.9
4658,1408,1287,738.3
4659,1446,1287,746.6
4660,1484,1287,746.4
4661,1522,1287,764.9
4662,1561,1287,759.7
4663,1598,1287,782.9
4664,1641,1287,801.3
4665,1675,1287,830.2
4666,1712,1287,840.4
4667,1751,1287,854.5
4668,1788,1287,867.7
4669,1831,1287,876.7
4670,1865,1287,891.3
4671,1902,1287,890.5
4672,1940,1287,942.0
4673,1978,1287,929.0
4674,2021,1287,930.5
4675,2055,1287,932.9
4676,2092,1287,988.9
4677,2130,1287,1016.5
4678,2168,1287,1049.2
4679,2211,1287,1071.9
4680,2244,1287,1101.9
4681,2282,1287,1115.3
4682,2325,1287,1134.6
4683,2359,1287,1150.7
4684,2396,1287,1228.9
4685,2435,1287,1200.2
4686,2472,1287,1221.1
4687,2515,1287,1234.9
4688,2549,1287,1254.5
4689,2586,1287,1279.6
4690,2625,1287,1308.7
4691,2662,1287,1304.9
4692,2705,1287,1339.4
4693,2739,1287,1370.7
4694,2776,1287,1402.0
4695,2815,1287,1386.3
4696,2852,1287,1431.3
4697,2895,1287,1422.5
4698,2929,1287,1470.6
4699,2966,1287,1560.1
4700,3004,1287,1577.9
4701,3047,1287,1604.4
4702,3085,1287,1651.3
4703,9999,1287,1682.6
4704,1028,1287,552.1
4705,1067,1287,558.8
4706,1104,1287,564.2
4707,1147,1287,570.6
4708,1181,1287,576.7
4709,1218,1287,570.9
4710,1257,1287,597.0
4711,1294,1287,592.5
4712,1337,1287,598.3
4713,1371,1287,602.6
4714,1408,1287,603.9
4715,1446,1287,618.1
4716,1484,1287,618.4
4717,1522,1287,633.2
4718,1561,1287,651.6
4719,1598,1287,680.4
4720,1641,1287,695.4
4721,1675,1287,724.3
4722,1712,1287,748.6
4723,1751,1287,733.9
4724,1788,1287,754.4
4725,1831,1287,767.3
4726,1865,1287,782.3
4727,1902,1287,795.4
4728,1940,1287,790.7
4729,1978,1287,819.6
4730,2021,1287,820.8
4731,2055,1287,836.3
4732,2092,1287,852.1
4733,2130,1287,870.3
4734,2168,1287,902.6
4735,2211,1287,949.0
4736,2244,1287,963.8
4737,2282,1287,967.6
4738,2325,1287,997.5
4739,2359,1287,999.8
4740,2396,1287,1023.7
4741,2435,1287,1046.0
4742,2472,1287,1064.2
4743,2515,1287,1057.0
4744,2549,1287,1056.8
4745,2586,1287,1055.6
4746,2625,1287,1073.7
4747,2662,1287,1092.6
4748,2705,1287,1111.1
4749,2739,1287,1128.1
4750,2776,1287,1153.8
4751,2815,1287,1171.3
4752,2852,1287,1190.7
4753,2895,1287,1209.1
4754,2929,1287,1228.4
4755,2966,1287,1296.1
4756,3004,1287,1283.4
4757,3047,1287,1260.9
4758,3085,1287,1294.7
4759,9999,1287,1295.1
4760,1028,3114,665.8
4761,1067,3114,658.9
4762,1104,3114,684.7
4763,1147,3114,688.3
4764,1181,3114,686.8
4765,1218,3114,701.9
4766,1257,3114,723.4
4767,1294,3114,739.9
4768,1337,3114,727.7
4769,1371,3114,721.9
4770,1408,3114,739.3
4771,1446,3114,756.8
4772,1484,3114,775.5
4773,1522,3114,784.8
4774,1561,3114,800.7
4775,1598,3114,817.7
4776,1641,3114,816.9
4777,1675,3114,851.2
4778,1712,3114,888.2
4779,1751,3114,904.3
4780,1788,3114,946.4
4781,1831,3114,970.0
4782,1865,3114,1016.6
4783,1902,3114,1004.4
4784,1940,3114,1068.1
4785,1978,3114,1127.8
4786,2021,3114,1185.1
4787,2055,3114,1220.7
4788,2092,3114,1281.6
4789,2130,3114,1293.4
4790,2168,3114,1350.1
4791,2211,3114,1348.9
4792,2244,3114,1414.0
4793,2282,3114,1494.4
4794,2325,3114,1535.8
4795,2359,3114,1556.3
4796,2396,3114,1613.7
4797,2435,3114,1666.9
4798,2472,3114,1615.8
4799,2515,3114,1642.6
4800,2549,3114,1681.3
4801,2586,3114,1688.6
4802,2625,3114,1626.9
4803,2662,3114,1642.5
4804,2705,3114,1630.5
4805,2739,3114,1644.9
4806,2776,3114,1646.9
4807,2815,3114,1651.8
4808,2852,3114,1632.0
4809,2895,3114,1654.0
4810,2929,3114,1681.6
4811,2966,3114,1739.2
4812,3004,3114,1713.4
4813,3047,3114,1796.0
4814,3085,3114,1796.9
4815,9999,3114,1826.4
4816,1028,3114,540.3
4817,1067,3114,541.7
4818,1104,3114,550.8
4819,1147,3114,554.3
4820,1181,3114,551.3
4821,1218,3114,563.2
4822,1257,3114,566.9
4823,1294,3114,570.8
4824,1337,3114,564.3
4825,1371,3114,568.7
4826,1408,3114,575.6
4827,1446,3114,599.9
4828,1484,3114,611.9
4829,1522,3114,627.3
4830,1561,3114,642.1
4831,1598,3114,657.4
4832,1641,3114,669.2
4833,1675,3114,692.4
4834,1712,3114,708.2
4835,1751,3114,721.6
4836,1788,3114,747.8
4837,1831,3114,768.8
4838,1865,3114,791.4
4839,1902,3114,785.6
4840,1940,3114,854.0
4841,1978,3114,890.7
4842,2021,3114,935.2
4843,2055,3114,954.7
4844,2092,3114,989.2
4845,2130,3114,1004.7
4846,2168,3114,1042.2
4847,2211,3114,1060.0
4848,2244,3114,1072.7
4849,2282,3114,1138.9
4850,2325,3114,1192.9
4851,2359,3114,1204.5
4852,2396,3114,1244.0
4853,2435,3114,1297.9
4854,2472,3114,1296.3
4855,2515,3114,1314.3
4856,2549,3114,1346.7
4857,2586,3114,1340.0
4858,2625,3114,1326.8
4859,2662,3114,1319.7
4860,2705,3114,1327.6
4861,2739,3114,1333.2
4862,2776,3114,1332.5
4863,2815,3114,1320.4
4864,2852,3114,1299.3
4865,2895,3114,1311.0
4866,2929,3114,1334.9
4867,2966,3114,1409.4
4868,3004,3114,1362.2
4869,3047,3114,1438.8
4870,3085,3114,1432.9
4871,9999,3114,1491.5
4872,1028,3114,400.1
4873,1067,3114,405.6
4874,1104,3114,409.0
4875,1147,3114,413.1
4876,1181,3114,412.2
4877,1218,3114,417.4
4878,1257,3114,416.2
4879,1294,3114,406.1
4880,1337,3114,408.4
4881,1371,3114,414.9
4882,1408,3114,422.1
4883,1446,3114,445.3
4884,1484,3114,448.4
4885,1522,3114,459.4
4886,1561,3114,481.9
4887,1598,3114,488.4
4888,1641,3114,498.2
4889,1675,3114,511.2
4890,1712,3114,516.9
4891,1751,3114,525.4
4892,1788,3114,530.4
4893,1831,3114,543.3
4894,1865,3114,551.8
4895,1902,3114,556.8
4896,1940,3114,608.5
4897,1978,3114,626.8
4898,2021,3114,650.2
4899,2055,3114,659.9
4900,2092,3114,688.9
4901,2130,3114,708.0
4902,2168,3114,719.5
4903,2211,3114,745.4
4904,2244,3114,741.4
4905,2282,3114,775.7
4906,2325,3114,809.6
4907,2359,3114,834.3
4908,2396,3114,847.3
4909,2435,3114,889.6
4910,2472,3114,917.1
4911,2515,3114,933.3
4912,2549,3114,953.8
4913,2586,3114,955.3
4914,2625,3114,964.1
4915,2662,3114,944.3
4916,2705,3114,982.8
4917,2739,3114,978.0
4918,2776,3114,975.3
4919,2815,3114,967.7
4920,2852,3114,965.9
4921,2895,3114,962.2
4922,2929,3114,988.3
4923,2966,3114,1064.5
4924,3004,3114,1001.6
4925,3047,3114,1055.7
4926,3085,3114,1061.1
4927,9999,3114,1139.7
4928,1028,3114,523.7
4929,1067,3114,521.2
4930,1104,3114,533.5
4931,1147,3114,533.6
4932,1181,3114,528.0
4933,1218,3114,537.6
4934,1257,3114,541.0
4935,1294,3114,540.3
4936,1337,3114,528.5
4937,1371,3114,536.7
4938,1408,3114,545.0
4939,1446,3114,570.2
4940,1484,3114,582.3
4941,1522,3114,598.3
4942,1561,3114,607.6
4943,1598,3114,625.8
4944,1641,3114,641.2
4945,1675,3114,660.2
4946,1712,3114,677.3
4947,1751,3114,692.5
4948,1788,3114,726.6
4949,1831,3114,746.1
4950,1865,3114,769.9
4951,1902,3114,766.9
4952,1940,3114,843.2
4953,1978,3114,887.8
4954,2021,3114,937.7
4955,2055,3114,956.8
4956,2092,3114,987.3
4957,2130,3114,994.3
4958,2168,3114,1024.1
4959,2211,3114,1041.1
4960,2244,3114,1054.2
4961,2282,3114,1128.9
4962,2325,3114,1189.6
4963,2359,3114,1198.5
4964,2396,3114,1240.3
4965,2435,3114,1295.5
4966,2472,3114,1293.2
4967,2515,3114,1308.4
4968,2549,3114,1351.0
4969,2586,3114,1334.1
4970,2625,3114,1313.3
4971,2662,3114,1298.2
4972,2705,3114,1302.6
4973,2739,3114,1311.6
4974,2776,3114,1309.4
4975,2815,3114,1295.2
4976,2852,3114,1267.2
4977,2895,3114,1278.3
4978,2929,3114,1303.8
4979,2966,3114,1380.0
4980,3004,3114,1331.8
4981,3047,3114,1414.9
4982,3085,3114,1406.9
4983,9999,3114,1474.0
4984,1028,3114,580.1
4985,1067,3114,596.7
4986,1104,3114,598.1
4987,1147,3114,618.1
4988,1181,3114,632.0
4989,1218,3114,656.4
4990,1257,3114,657.1
4991,1294,3114,680.3
4992,1337,3114,688.9
4993,1371,3114,685.9
4994,1408,3114,686.5
4995,1446,3114,702.6
4996,1484,3114,714.9
4997,1522,3114,731.2
4998,1561,3114,762.6
4999,1598,3114,773.4
5000,1641,3114,770.7
5001,1675,3114,811.2
5002,1712,3114,816.7
5003,1751,3114,820.7
5004,1788,3114,822.2
5005,1831,3114,851.8
5006,1865,3114,870.5
5007,1902,3114,855.6
5008,1940,3114,891.2
5009,1978,3114,900.9
5010,2021,3114,926.3
5011,2055,3114,946.8
5012,2092,3114,995.6
5013,2130,3114,1039.7
5014,2168,3114,1114.3
5015,2211,3114,1135.7
5016,2244,3114,1145.3
5017,2282,3114,1181.5
5018,2325,3114,1207.9
5019,2359,3114,1229.7
5020,2396,3114,1260.2
5021,2435,3114,1308.4
5022,2472,3114,1310.0
5023,2515,3114,1341.0
5024,2549,3114,1327.7
5025,2586,3114,1363.7
5026,2625,3114,1386.4
5027,2662,3114,1426.8
5028,2705,3114,1437.0
5029,2739,3114,1422.5
5030,2776,3114,1431.9
5031,2815,3114,1433.6
5032,2852,3114,1451.8
5033,2895,3114,1467.1
5034,2929,3114,1480.3
5035,2966,3114,1532.1
5036,3004,3114,1503.4
5037,3047,3114,1555.8
5038,3085,3114,1558.6
5039,9999,3114,1575.1
5040,1028,303,701.0
5041,1067,303,726.5
5042,1104,303,720.4
5043,1147,303,737.5
5044,1181,303,761.6
5045,1218,303,776.3
5046,1257,303,826.2
5047,1294,303,789.0
5048,1337,303,802.5
5049,1371,303,761.5
5050,1408,303,781.5
5051,1446,303,803.9
5052,1484,303,804.7
5053,1522,303,817.3
5054,1561,303,827.5
5055,1598,303,833.0
5056,1641,303,849.0
5057,1675,303,883.9
5058,1712,303,907.1
5059,1751,303,922.6
5060,1788,303,969.2
5061,1831,303,972.7
5062,1865,303,999.5
5063,1902,303,1014.2
5064,1940,303,1015.3
5065,1978,303,1017.1
5066,2021,303,990.0
5067,2055,303,1033.8
5068,2092,303,1070.5
5069,2130,303,1066.8
5070,2168,303,1088.9
5071,2211,303,1124.4
5072,2244,303,1185.3
5073,2282,303,1179.4
5074,2325,303,1219.1
5075,2359,303,1284.7
5076,2396,303,1317.5
5077,2435,303,1329.2
5078,2472,303,1365.0
5079,2515,303,1357.8
5080,2549,303,1358.6
5081,2586,303,1368.1
5082,2625,303,1377.6
5083,2662,303,1397.2
5084,2705,303,1401.0
5085,2739,303,1434.7
5086,2776,303,1465.5
5087,2815,303,1525.5
5088,2852,303,1494.2
5089,2895,303,1544.7
5090,2929,303,1601.2
5091,2966,303,1521.1
5092,3004,303,1571.2
5093,3047,303,1551.0
5094,3085,303,1593.0
5095,9999,303,1606.2
5096,1028,303,563.1
5097,1067,303,568.0
5098,1104,303,573.3
5099,1147,303,573.2
5100,1181,303,574.6
5101,1218,303,592.4
5102,1257,303,599.9
5103,1294,303,614.2
5104,1337,303,626.5
5105,1371,303,623.6
5106,1408,303,631.5
5107,1446,303,635.9
5108,1484,303,645.9
5109,1522,303,672.4
5110,1561,303,680.7
5111,1598,303,692.1
5112,1641,303,698.6
5113,1675,303,720.0
5114,1712,303,727.0
5115,1751,303,745.1
5116,1788,303,760.0
5117,1831,303,762.2
5118,1865,303,770.4
5119,1902,303,795.8
5120,1940,303,809.5
5121,1978,303,829.5
5122,2021,303,820.6
5123,2055,303,840.1
5124,2092,303,848.1
5125,2130,303,879.7
5126,2168,303,911.2
5127,2211,303,939.4
5128,2244,303,954.7
5129,2282,303,973.7
5130,2325,303,985.4
5131,2359,303,1019.2
5132,2396,303,1045.9
5133,2435,303,1063.5
5134,2472,303,1080.4
5135,2515,303,1105.6
5136,2549,303,1117.2
5137,2586,303,1134.6
5138,2625,303,1121.7
5139,2662,303,1146.9
5140,2705,303,1151.9
5141,2739,303,1184.0
5142,2776,303,1162.7
5143,2815,303,1190.2
5144,2852,303,1187.5
5145,2895,303,1216.0
5146,2929,303,1242.4
5147,2966,303,1292.3
5148,3004,303,1283.6
5149,3047,303,1318.5
5150,3085,303,1331.4
5151,9999,303,1324.3
5152,1028,303,1016.8
5153,1067,303,1037.2
5154,1104,303,1090.8
5155,1147,303,1122.1
5156,1181,303,1075.1
5157,1218,303,1158.2
5158,1257,303,1167.8
5159,1294,303,1206.5
5160,1337,303,1220.5
5161,1371,303,1221.0
5162,1408,303,1240.7
5163,1446,303,1282.1
5164,1484,303,1311.2
5165,1522,303,1348.4
5166,1561,303,1357.3
5167,1598,303,1418.2
5168,1641,303,1384.1
5169,1675,303,1417.8
5170,1712,303,1452.8
5171,1751,303,1491.5
5172,1788,303,1492.4
5173,1831,303,1517.0
5174,1865,303,1500.8
5175,1902,303,1588.5
5176,1940,303,1609.3
5177,1978,303,1663.4
5178,2021,303,1714.3
5179,2055,303,1791.1
5180,2092,303,1818.2
5181,2130,303,1914.9
5182,2168,303,1952.9
5183,2211,303,2005.7
5184,2244,303,2069.6
5185,2282,303,2113.4
5186,2325,303,2172.9
5187,2359,303,2274.0
5188,2396,303,2381.2
5189,2435,303,2434.9
5190,2472,303,2490.4
5191,2515,303,2505.4
5192,2549,303,2518.1
5193,2586,303,2559.1
5194,2625,303,2555.1
5195,2662,303,2635.0
5196,2705,303,2625.2
5197,2739,303,2595.3
5198,2776,303,2619.8
5199,2815,303,2611.2
5200,2852,303,2664.1
5201,2895,303,2626.1
5202,2929,303,2644.8
5203,2966,303,2733.6
5204,3004,303,2636.1
5205,3047,303,2743.5
5206,3085,303,2695.7
5207,9999,303,2700.8
5208,1028,303,449.1
5209,1067,303,437.0
5210,1104,303,431.5
5211,1147,303,450.1
5212,1181,303,468.9
5213,1218,303,483.8
5214,1257,303,467.9
5215,1294,303,446.6
5216,1337,303,442.5
5217,1371,303,459.5
5218,1408,303,427.8
5219,1446,303,448.3
5220,1484,303,494.1
5221,1522,303,457.0
5222,1561,303,478.9
5223,1598,303,468.9
5224,1641,303,502.7
5225,1675,303,500.9
5226,1712,303,498.7
5227,1751,303,473.9
5228,1788,303,456.0
5229,1831,303,514.9
5230,1865,303,488.0
5231,1902,303,556.2
5232,1940,303,518.0
5233,1978,303,579.8
5234,2021,303,602.2
5235,2055,303,616.0
5236,2092,303,605.0
5237,2130,303,723.3
5238,2168,303,755.5
5239,2211,303,784.5
5240,2244,303,765.5
5241,2282,303,850.4
5242,2325,303,824.9
5243,2359,303,835.8
5244,2396,303,865.6
5245,2435,303,886.0
5246,2472,303,907.2
5247,2515,303,945.7
5248,2549,303,971.7
5249,2586,303,942.8
5250,2625,303,918.6
5251,2662,303,915.3
5252,2705,303,937.8
5253,2739,303,921.7
5254,2776,303,990.2
5255,2815,303,1037.8
5256,2852,303,1003.0
5257,2895,303,1060.2
5258,2929,303,1074.0
5259,2966,303,1163.2
5260,3004,303,1119.9
5261,3047,303,1135.1
5262,3085,303,1154.7
5263,9999,303,1188.6
5264,1028,303,532.4
5265,1067,303,544.8
5266,1104,303,543.1
5267,1147,303,556.1
5268,1181,303,570.0
5269,1218,303,592.1
5270,1257,303,596.7
5271,1294,303,614.9
5272,1337,303,632.5
5273,1371,303,635.8
5274,1408,303,643.4
5275,1446,303,653.3
5276,1484,303,661.3
5277,1522,303,682.9
5278,1561,303,691.9
5279,1598,303,706.5
5280,1641,303,711.3
5281,1675,303,739.4
5282,1712,303,748.6
5283,1751,303,767.9
5284,1788,303,775.2
5285,1831,303,788.6
5286,1865,303,814.5
5287,1902,303,826.2
5288,1940,303,850.0
5289,1978,303,867.5
5290,2021,303,879.4
5291,2055,303,895.6
5292,2092,303,915.7
5293,2130,303,944.2
5294,2168,303,966.1
5295,2211,303,992.1
5296,2244,303,1011.7
5297,2282,303,1036.8
5298,2325,303,1049.4
5299,2359,303,1068.0
5300,2396,303,1099.0
5301,2435,303,1110.9
5302,2472,303,1118.7
5303,2515,303,1144.9
5304,2549,303,1145.2
5305,2586,303,1163.9
5306,2625,303,1187.9
5307,2662,303,1197.6
5308,2705,303,1229.6
5309,2739,303,1257.9
5310,2776,303,1274.4
5311,2815,303,1290.7
5312,2852,303,1306.7
5313,2895,303,1318.3
5314,2929,303,1344.3
5315,2966,303,1395.8
5316,3004,303,1397.3
5317,3047,303,1426.6
5318,3085,303,1441.7
5319,9999,303,1474.3
5320,1028,303,612.2
5321,1067,303,640.3
5322,1104,303,689.9
5323,1147,303,681.5
5324,1181,303,730.0
5325,1218,303,751.1
5326,1257,303,797.4
5327,1294,303,794.0
5328,1337,303,795.2
5329,1371,303,771.9
5330,1408,303,766.1
5331,1446,303,809.3
5332,1484,303,805.1
5333,1522,303,859.9
5334,1561,303,907.8
5335,1598,303,892.2
5336,1641,303,874.2
5337,1675,303,943.8
5338,1712,303,976.7
5339,1751,303,1003.5
5340,1788,303,1006.0
5341,1831,303,1043.5
5342,1865,303,1101.0
5343,1902,303,1076.4
5344,1940,303,1088.6
5345,1978,303,1115.5
5346,2021,303,1153.6
5347,2055,303,1191.3
5348,2092,303,1210.7
5349,2130,303,1202.3
5350,2168,303,1231.8
5351,2211,303,1280.5
5352,2244,303,1348.8
5353,2282,303,1324.8
5354,2325,303,1374.6
5355,2359,303,1384.8
5356,2396,303,1423.9
5357,2435,303,1416.7
5358,2472,303,1421.9
5359,2515,303,1462.9
5360,2549,303,1483.0
5361,2586,303,1511.2
5362,2625,303,1612.7
5363,2662,303,1614.5
5364,2705,303,1659.4
5365,2739,303,1584.0
5366,2776,303,1589.5
5367,2815,303,1604.4
5368,2852,303,1666.6
5369,2895,303,1729.1
5370,2929,303,1734.7
5371,2966,303,1770.0
5372,3004,303,1777.5
5373,3047,303,1819.3
5374,3085,303,1858.6
5375,9999,303,1919.6
5376,1028,2854,441.3
5377,1067,2854,453.0
5378,1104,2854,456.9
5379,1147,2854,474.3
5380,1181,2854,483.0
5381,1218,2854,484.1
5382,1257,2854,489.0
5383,1294,2854,489.8
5384,1337,2854,498.4
5385,1371,2854,514.3
5386,1408,2854,513.1
5387,1446,2854,539.7
5388,1484,2854,548.4
5389,1522,2854,559.6
5390,1561,2854,569.4
5391,1598,2854,571.3
5392,1641,2854,587.3
5393,1675,2854,612.5
5394,1712,2854,631.9
5395,1751,2854,647.9
5396,1788,2854,663.1
5397,1831,2854,675.7
5398,1865,2854,704.2
5399,1902,2854,701.9
5400,1940,2854,707.1
5401,1978,2854,734.8
5402,2021,2854,739.0
5403,2055,2854,733.9
5404,2092,2854,750.4
5405,2130,2854,754.8
5406,2168,2854,775.1
5407,2211,2854,793.4
5408,2244,2854,814.2
5409,2282,2854,830.5
5410,2325,2854,824.5
5411,2359,2854,843.8
5412,2396,2854,860.6
5413,2435,2854,885.8
5414,2472,2854,913.7
5415,2515,2854,906.0
5416,2549,2854,904.0
5417,2586,2854,928.6
5418,2625,2854,951.5
5419,2662,2854,973.7
5420,2705,2854,967.6
5421,2739,2854,987.3
5422,2776,2854,1005.3
5423,2815,2854,1035.5
5424,2852,2854,1048.3
5425,2895,2854,1056.0
5426,2929,2854,1059.5
5427,2966,2854,1105.2
5428,3004,2854,1064.6
5429,3047,2854,1106.7
5430,3085,2854,1148.3
5431,9999,2854,1156.3
5432,1028,747,564.4
5433,1067,747,564.7
5434,1104,747,567.6
5435,1147,747,571.0
5436,1181,747,581.6
5437,1218,747,588.2
5438,1257,747,603.4
5439,1294,747,623.8
5440,1337,747,619.2
5441,1371,747,596.5
5442,1408,747,617.0
5443,1446,747,665.7
5444,1484,747,671.4
5445,1522,747,677.9
5446,1561,747,683.4
5447,1598,747,674.2
5448,1641,747,706.0
